Table 1
salao_id;atendimento;Item;tipo;tipo
13872;11364797;corte infantil;salao_servicos;136936
13872;11365351;barba completa;salao_servicos;132585
13872;11366240;.corte;salao_servicos;132584
13872;11366709;barba completa;salao_servicos;132585
13872;11367049;.corte;salao_servicos;132584
13872;11367872;.corte;salao_servicos;132584
13872;11368368;.corte;salao_servicos;132584
13872;11370651;.corte;salao_servicos;132584
13872;11371771;.corte;salao_servicos;132584
13872;11372044;combo - cabelo e barba;salao_servicos;132586
13872;11372044;hoegardeen cerveja especial - ;salao_produtos;116674
13872;11372158;.corte;salao_servicos;132584
13872;11372158;pomada yelsew matte - ;salao_produtos;151692
13872;11373027;.corte;salao_servicos;132584
13872;11373736;combo - cabelo e barba;salao_servicos;132586
13872;11374973;.corte;salao_servicos;132584
13872;11375032;corte infantil;salao_servicos;136936
13872;11376253;corte infantil;salao_servicos;136936
13872;11376253;.corte;salao_servicos;132584
13872;11376828;barba completa;salao_servicos;132585
13872;11377321;.corte;salao_servicos;132584
13872;11378220;corte infantil;salao_servicos;136936
13872;11378220;heineken long neck - ;salao_produtos;116150
13872;11381032;corte à máquina;salao_servicos;136853
13872;11381191;combo - cabelo e barba;salao_servicos;132586
13872;11381191;corte infantil;salao_servicos;136936
13872;11382654;.corte;salao_servicos;132584
13872;11384041;.corte;salao_servicos;132584
13872;11384041;stella long neck - ;salao_produtos;116183
13872;11385316;.corte;salao_servicos;132584
13872;11387164;barba completa;salao_servicos;132585
13872;11387853;.corte;salao_servicos;132584
13872;11387853;corte infantil;salao_servicos;136936
13872;11388433;combo - cabelo e barba;salao_servicos;132586
13872;11388731;barba completa;salao_servicos;132585
13872;11388973;.corte;salao_servicos;132584
13872;11389095;.corte;salao_servicos;132584
13872;11389095;pomada yelsew - transparente - ;salao_produtos;151691
13872;11389401;.corte;salao_servicos;132584
13901;11349633;combo (cabelo e barba);salao_servicos;132929
13901;11351262;combo (cabelo e barba);salao_servicos;132929
13901;11351956;penteado;salao_servicos;236814
13901;11351956;corte infantil;salao_servicos;232950
13901;11351956;picolé frisabor - ;salao_produtos;193403
13901;11352902;corte;salao_servicos;132924
13901;11353364;combo (cabelo e barba);salao_servicos;132929
13901;11353364;balma para barba havana - ;salao_produtos;129136
13901;11354826;barba completa;salao_servicos;132928
13901;11356014;corte;salao_servicos;132924
13901;11356014;h2oh - ;salao_produtos;147154
13901;11356772;corte;salao_servicos;132924
13901;11357909;combo (cabelo e barba);salao_servicos;132929
13901;11357909;pomada capilar favela  - ;salao_produtos;206676
13901;11357909;cerveja stella - ;salao_produtos;178796
13901;11358194;corte infantil;salao_servicos;232950
13901;11359242;barba completa;salao_servicos;132928
13901;11361718;corte;salao_servicos;132924
13901;11363636;corte;salao_servicos;132924
13901;11364659;barba completa;salao_servicos;132928
13901;11364659;pomada capilar favela  - ;salao_produtos;206676
13901;11364927;corte;salao_servicos;132924
13901;11364927;progressiva;salao_servicos;137676
13901;11364927;h2oh - ;salao_produtos;147154
13901;11367583;corte;salao_servicos;132924
13901;11370882;corte;salao_servicos;132924
13901;11372478;barba completa;salao_servicos;132928
13901;11373671;combo (cabelo e barba);salao_servicos;132929
13901;11373671;balma para barba havana - ;salao_produtos;129136
13901;11374421;combo (cabelo e barba);salao_servicos;132929
13901;11376909;corte;salao_servicos;132924
13901;11377029;combo (cabelo e barba);salao_servicos;132929
13901;11378238;combo (cabelo e barba);salao_servicos;132929
13901;11378311;barba completa;salao_servicos;132928
13901;11378960;corte;salao_servicos;132924
13901;11379969;barba completa;salao_servicos;132928
13901;11381086;combo (cabelo e barba);salao_servicos;132929
13901;11381086;cerveja stella - ;salao_produtos;178796
13901;11381578;combo (cabelo e barba);salao_servicos;132929
13901;11381578;progressiva;salao_servicos;137676
13901;11381713;combo (cabelo e barba);salao_servicos;132929
13901;11381879;penteado;salao_servicos;236814
13901;11382257;corte;salao_servicos;132924
13901;11383423;combo (cabelo e barba);salao_servicos;132929
13901;11383478;corte;salao_servicos;132924
13901;11383478;cerveja budweiser - ;salao_produtos;151767
13901;11385756;progressiva;salao_servicos;137676
13901;11385756;corte;salao_servicos;132924
13901;11387249;corte;salao_servicos;132924
13901;11389821;combo (cabelo e barba);salao_servicos;132929
14047;11353968;barba;salao_servicos;134046
14047;11353968;agua sem gás - ;salao_produtos;150991
14047;11354817;corte;salao_servicos;134043
14047;11359297;corte;salao_servicos;134043
14047;11360142;barba;salao_servicos;134046
14047;11360142;heineken 250 - ;salao_produtos;112049
14047;11360474;combo;salao_servicos;134044
14047;11360474;heineken 250 - ;salao_produtos;112049
14047;11363119;corte;salao_servicos;134043
14047;11368995;corte;salao_servicos;134043
14047;11368995;heineken 250 - ;salao_produtos;112049
14047;11369286;corte;salao_servicos;134043
14047;11369286;café - ;salao_produtos;163052
14047;11370560;barba;salao_servicos;134046
14047;11370706;barba;salao_servicos;134046
14047;11370706;óleo de barba - senhor barba - ;salao_produtos;159025
14047;11370706;heineken 250 - ;salao_produtos;112049
14047;11373701;corte;salao_servicos;134043
14047;11373701;agua sem gás - ;salao_produtos;150991
14047;11374751;corte;salao_servicos;134043
14047;11374751;agua sem gás - ;salao_produtos;150991
14047;11376339;corte;salao_servicos;134043
14047;11376339;coca-cola - ;salao_produtos;112053
14047;11383052;combo;salao_servicos;134044
14540;11346148;barba;salao_servicos;137831
14540;11346335;corte;salao_servicos;137829
14540;11346709;cabelo e barba;salao_servicos;175113
14540;11346709;hidratação bc moisture;salao_servicos;175719
14540;11346709;agua com gas - ;salao_produtos;114264
14540;11347520;corte;salao_servicos;137829
14540;11347860;corte;salao_servicos;137829
14540;11348346;corte;salao_servicos;137829
14540;11348597;corte;salao_servicos;137829
14540;11348759;corte infantil;salao_servicos;137860
14540;11348759;corte;salao_servicos;137829
14540;11348933;barba;salao_servicos;137831
14540;11348933;havana beard pomada - ;salao_produtos;193570
14540;11349680;corte;salao_servicos;137829
14540;11349898;barba;salao_servicos;137831
14540;11351561;escova inteligente i;salao_servicos;137856
14540;11351561;hidratação repair;salao_servicos;229542
14540;11351721;barba;salao_servicos;137831
14540;11352697;barba;salao_servicos;137831
14540;11352697;lavagem relaxante ;salao_servicos;137861
14540;11352940;corte;salao_servicos;137829
14540;11352990;corte;salao_servicos;137829
14540;11353505;corte infantil;salao_servicos;137860
14540;11353610;barba;salao_servicos;137831
14540;11354248;barba;salao_servicos;137831
14540;11354650;corte infantil;salao_servicos;137860
14540;11354650;cabelo e barba;salao_servicos;175113
14540;11354764;corte;salao_servicos;137829
14540;11355510;corte;salao_servicos;137829
14540;11355839;corte;salao_servicos;137829
14540;11355839;heineken - ;salao_produtos;253160
14540;11356063;barba;salao_servicos;137831
14540;11356309;corte;salao_servicos;137829
14540;11356441;corte;salao_servicos;137829
14540;11356441;red bull - ;salao_produtos;114116
14540;11356472;barba;salao_servicos;137831
14540;11356472;heineken - ;salao_produtos;253160
14540;11356472;coloração - barba;salao_servicos;137871
14540;11356804;corte infantil;salao_servicos;137860
14540;11356834;barba;salao_servicos;137831
14540;11356903;corte;salao_servicos;137829
14540;11356958;barba;salao_servicos;137831
14540;11356958;eisenbahn trigo - ;salao_produtos;179967
14540;11357455;barba;salao_servicos;137831
14540;11358251;corte;salao_servicos;137829
14540;11359735;cabelo e barba;salao_servicos;175113
14540;11359735;cabelo e barba;salao_servicos;175113
14540;11359762;escova inteligente i;salao_servicos;137856
14540;11360004;barba;salao_servicos;137831
14540;11360183;cabelo e barba;salao_servicos;175113
14540;11360218;barba;salao_servicos;137831
14540;11360395;barba;salao_servicos;137831
14540;11360611;corte;salao_servicos;137829
14540;11360758;cabelo e barba;salao_servicos;175113
14540;11361083;barba;salao_servicos;137831
14540;11361187;barba;salao_servicos;137831
14540;11362405;barba;salao_servicos;137831
14540;11362591;pé e mão;salao_servicos;137841
14540;11365798;cabelo e barba;salao_servicos;175113
14540;11365798;heineken - ;salao_produtos;253160
14540;11366179;cabelo e barba;salao_servicos;175113
14540;11366407;corte;salao_servicos;137829
14540;11367112;corte;salao_servicos;137829
14540;11367112;corte infantil;salao_servicos;137860
14540;11361968;cabelo e barba;salao_servicos;175113
14540;11362134;barba - aniversário;salao_servicos;328881
14540;11362505;cabelo e barba;salao_servicos;175113
14540;11362734;corte;salao_servicos;137829
14540;11363201;barba;salao_servicos;137831
14540;11363453;cabelo e barba;salao_servicos;175113
14540;11364778;corte;salao_servicos;137829
14540;11364778;barba;salao_servicos;137831
14540;11365405;corte;salao_servicos;137829
14540;11365405;baden pilsen cristal - ;salao_produtos;114049
14540;11368253;barba;salao_servicos;137831
14540;11369238;corte;salao_servicos;137829
14540;11369959;corte;salao_servicos;137829
14540;11370016;pacote trois i;salao_servicos;175127
14540;11370097;corte;salao_servicos;137829
14540;11370097;sprite  - ;salao_produtos;150973
14540;11370097;corte;salao_servicos;137829
14540;11370315;corte;salao_servicos;137829
14540;11370797;barba;salao_servicos;137831
14540;11370948;cabelo e barba;salao_servicos;175113
14540;11372619;cabelo e barba;salao_servicos;175113
14540;11374842;corte infantil;salao_servicos;137860
14540;11374899;corte;salao_servicos;137829
14540;11375088;corte infantil;salao_servicos;137860
14540;11375241;corte infantil;salao_servicos;137860
14540;11375703;corte;salao_servicos;137829
14540;11375703;agua com gas - ;salao_produtos;114264
14540;11375703;tônica - ;salao_produtos;146035
14540;11376295;corte;salao_servicos;137829
14540;11376388;barba;salao_servicos;137831
14540;11376612;barba;salao_servicos;137831
14540;11377448;corte;salao_servicos;137829
14540;11377448;corte infantil;salao_servicos;137860
14540;11377557;corte;salao_servicos;137829
14540;11377870;barba;salao_servicos;137831
14540;11378196;corte infantil;salao_servicos;137860
14540;11378387;cabelo e barba;salao_servicos;175113
14540;11379153;eisenbahn kolsch - ;salao_produtos;585409
14540;11379153;eisenbahn pilsen - ;salao_produtos;179965
14540;11379289;corte;salao_servicos;137829
14540;11379437;barba;salao_servicos;137831
14540;11379824;corte;salao_servicos;137829
14540;11380069;cabelo e barba;salao_servicos;175113
14540;11380819;corte;salao_servicos;137829
14540;11381189;pé e mão;salao_servicos;137841
14540;11381310;barba;salao_servicos;137831
14540;11381383;cabelo e barba;salao_servicos;175113
14540;11381487;cabelo e barba;salao_servicos;175113
14540;11381487;budweiser - ;salao_produtos;179974
14540;11381487;heineken - ;salao_produtos;253160
14540;11381950;corte infantil;salao_servicos;137860
14540;11381950;picolé - ;salao_produtos;193030
14540;11382572;barba;salao_servicos;137831
14540;11383053;pacote trois i;salao_servicos;175127
14540;11383053;corte;salao_servicos;137829
14540;11383197;corte;salao_servicos;137829
14540;11384161;pacote trois i;salao_servicos;175127
14540;11384161;corte;salao_servicos;137829
14540;11384161;mão;salao_servicos;137843
14540;11384161;limpeza de sobrancelha;salao_servicos;137844
14540;11384678;corte;salao_servicos;137829
14540;11384937;corte;salao_servicos;137829
14540;11385306;cabelo e barba;salao_servicos;175113
14540;11386974;cabelo e barba;salao_servicos;175113
14540;11386974;3dmen cera modeladora 100ml - ;salao_produtos;114042
14540;11387837;corte infantil;salao_servicos;137860
14540;11387837;picolé - ;salao_produtos;193030
14654;11349823;1 - cabelo;salao_servicos;138583
14654;11352083;1 - cabelo;salao_servicos;138583
14654;11352942;3 - barba;salao_servicos;138587
14654;11352942;1 - cabelo;salao_servicos;138583
14654;11353873;1 - cabelo;salao_servicos;138583
14654;11358526;2 - cabelo / barba lords;salao_servicos;141664
14654;11359169;2 - cabelo / barba lords;salao_servicos;141664
14654;11359213;1 - cabelo;salao_servicos;138583
14654;11361017;1 - cabelo;salao_servicos;138583
14654;11361017;pomada shark black - ;salao_produtos;227578
14654;11361179;1 - cabelo;salao_servicos;138583
14654;11361275;1 - cabelo;salao_servicos;138583
14654;11361316;2 - cabelo / barba lords;salao_servicos;141664
14654;11365495;1 - cabelo;salao_servicos;138583
14654;11366824;1 - cabelo;salao_servicos;138583
14654;11369169;1 - cabelo;salao_servicos;138583
14654;11369169;pomada shark teia - ;salao_produtos;116273
14654;11370133;2 - cabelo / barba lords;salao_servicos;141664
14654;11370133;óleo gardem - ;salao_produtos;250094
14654;11371707;1 - cabelo;salao_servicos;138583
14654;11372587;1 - cabelo;salao_servicos;138583
14654;11372658;1 - cabelo;salao_servicos;138583
14654;11372671;1 - cabelo;salao_servicos;138583
14654;11374550;1 - cabelo;salao_servicos;138583
14654;11375000;1 - cabelo;salao_servicos;138583
14654;11376328;1 - cabelo;salao_servicos;138583
14654;11376328;eisenbahn / pilsen - ;salao_produtos;116265
14654;11376376;1 - cabelo;salao_servicos;138583
14654;11378169;1 - cabelo;salao_servicos;138583
14654;11380691;1 - cabelo;salao_servicos;138583
14654;11380691;pomada shark modeladora - ;salao_produtos;116271
14654;11381590;3 - barba;salao_servicos;138587
14654;11381753;1 - cabelo;salao_servicos;138583
14654;11384339;1 - cabelo;salao_servicos;138583
14654;11384359;1 - cabelo;salao_servicos;138583
14654;11384593;1 - cabelo;salao_servicos;138583
14654;11386543;1 - cabelo;salao_servicos;138583
14654;11387386;1 - cabelo;salao_servicos;138583
14654;11388207;1 - cabelo;salao_servicos;138583
14654;11389023;1 - cabelo;salao_servicos;138583
14654;11389784;2 - cabelo / barba lords;salao_servicos;141664
14654;11389893;3 - barba;salao_servicos;138587
14654;11390455;2 - cabelo / barba lords;salao_servicos;141664
14654;11390456;1 - cabelo;salao_servicos;138583
15011;11346102;barba completa;salao_servicos;144300
15011;11350047;massagem 1/2 hora;salao_servicos;144308
15011;11350539;corte;salao_servicos;144301
15011;11350961;corte;salao_servicos;144301
15011;11352294;corte;salao_servicos;144301
15011;11353091;corte;salao_servicos;144301
15011;11353091;the paste - ;salao_produtos;163284
15011;11354012;barba completa;salao_servicos;144300
15011;11354012;corte com maquina;salao_servicos;144329
15011;11354012;manicure;salao_servicos;144330
15011;11355491;corte;salao_servicos;144301
15011;11357255;corte;salao_servicos;144301
15011;11357407;corte;salao_servicos;144301
15011;11357407;barba completa;salao_servicos;144300
15011;11357643;corte;salao_servicos;144301
15011;11358363;corte;salao_servicos;144301
15011;11359070;corte;salao_servicos;144301
15011;11359070;caixinha;caixinha;0
15011;11359919;corte;salao_servicos;144301
15011;11362718;barba completa;salao_servicos;144300
15011;11362718;corte;salao_servicos;144301
15011;11364224;corte;salao_servicos;144301
15011;11365751;barba completa;salao_servicos;144300
15011;11365751;corte com maquina;salao_servicos;144329
15011;11366097;barba + hidratação;salao_servicos;183038
15011;11366097;barba tintura;salao_servicos;144303
15011;11366462;corte;salao_servicos;144301
15011;11366462;barba completa;salao_servicos;144300
15011;11366462;limpeza de pele facial;salao_servicos;144339
15011;11370714;barba completa;salao_servicos;144300
15011;11370714;corte;salao_servicos;144301
15011;11371094;corte;salao_servicos;144301
15011;11371094;barba completa;salao_servicos;144300
15011;11371870;corte infantil;salao_servicos;144302
15011;11374776;corte;salao_servicos;144301
15011;11379991;corte infantil;salao_servicos;144302
15011;11380949;barba completa;salao_servicos;144300
15011;11381505;corte;salao_servicos;144301
15011;11384778;corte;salao_servicos;144301
15011;11387072;manicure;salao_servicos;144330
15011;11387072;corte;salao_servicos;144301
15011;11387072;depilação facial ;salao_servicos;144290
15011;11387072;reves;salao_servicos;144322
15011;11387072;hidratacao capilar;salao_servicos;144327
15011;11387819;corte;salao_servicos;144301
15293;11348094;corte de cabelo simples;salao_servicos;152108
15293;11349063;barba tradicional;salao_servicos;152104
15293;11350513;corte de cabelo simples;salao_servicos;152108
15293;11350513;suco caixinha - laranja - ;salao_produtos;169652
15293;11352618;corte de cabelo simples;salao_servicos;152108
15293;11352715;combo barba e cabelo;salao_servicos;166407
15293;11354136;barba tradicional;salao_servicos;152104
15293;11354352;cerveja - long neck eisenbah sabor - ;salao_produtos;247691
15293;11358688;combo barba e cabelo;salao_servicos;166407
15293;11361223;corte de cabelo simples;salao_servicos;152108
15293;11361223;café- café expresso - ;salao_produtos;146903
15293;11361410;cerveja - long neck heineken - ;salao_produtos;146928
15293;11361410;cerveja - baden ipa - ;salao_produtos;146944
15293;11361410;combo barba e cabelo;salao_servicos;166407
15293;11361495;combo barba e cabelo;salao_servicos;166407
15293;11363483;corte de cabelo simples;salao_servicos;152108
15293;11364441;corte de cabelo infantil;salao_servicos;152110
15293;11364441;pomada for man azul - ;salao_produtos;147068
15293;11364441;cerveja - long neck eisenbah - ;salao_produtos;226668
15293;11365906;corte de cabelo simples;salao_servicos;152108
15293;11370181;combo barba e cabelo;salao_servicos;166407
15293;11370181;refrigerante-coca-cola - ;salao_produtos;146945
15293;11370181;café- café expresso - ;salao_produtos;146903
15293;11370976;corte de cabelo simples;salao_servicos;152108
15293;11378503;corte de cabelo simples;salao_servicos;152108
15293;11378654;combo barba e cabelo;salao_servicos;166407
15293;11379311;combo barba e cabelo;salao_servicos;166407
15293;11379311;corte de cabelo simples;salao_servicos;152108
15293;11379311;suco caixinha - laranja - ;salao_produtos;169652
15293;11379311;combo barba e cabelo;salao_servicos;166407
15293;11381994;barba tradicional;salao_servicos;152104
15293;11382101;barba tradicional;salao_servicos;152104
15293;11383731;corte de cabelo simples;salao_servicos;152108
15293;11385201;combo barba e cabelo;salao_servicos;166407
15293;11387042;cerveja - long neck eisenbah - ;salao_produtos;226668
15293;11387142;combo barba e cabelo;salao_servicos;166407
15339;11344615;corte ;salao_servicos;227214
15339;11347015;corte ;salao_servicos;227214
15339;11349487;corte ;salao_servicos;227214
15339;11349487; cerveja ravache gold - ;salao_produtos;269678
15339;11349487;amendoim c/pele 40g - ;salao_produtos;253762
15339;11349487;pulseira miçanga individual - ;salao_produtos;236590
15339;11349487;pomada modeladora matte dry - ;salao_produtos;561393
15339;11350187;corte ;salao_servicos;227214
15339;11350515;corte ;salao_servicos;227214
15339;11350515; cerveja ravache gold - ;salao_produtos;269678
15339;11350515;salgadinho torcida queijo 50g - ;salao_produtos;216545
15339;11351821;barba completa;salao_servicos;164786
15339;11357293;corte ;salao_servicos;227214
15339;11359192;combo barba + corte de cabelo;salao_servicos;227215
15339;11359574;corte ;salao_servicos;227214
15339;11359574;água c/ gás lindoya 510 ml - ;salao_produtos;249413
15339;11359574;amendoim amendorato 30g - ;salao_produtos;253761
15339;11359574;energético dopamina - ;salao_produtos;212618
15339;11361208;combo barba + corte de cabelo;salao_servicos;227215
15339;11361452;combo barba + corte de cabelo;salao_servicos;227215
15339;11363126;combo barba + corte de cabelo;salao_servicos;227215
15339;11370361;corte ;salao_servicos;227214
15339;11370405;corte ;salao_servicos;227214
15339;11373174;corte ;salao_servicos;227214
15339;11373585;corte ;salao_servicos;227214
15339;11373585;pacote mensal 4 serviços;salao_pacotes;24099
15339;11374255;corte ;salao_servicos;227214
15339;11374255;corte ;salao_servicos;227214
15339;11375177;combo barba + corte de cabelo;salao_servicos;227215
15339;11379301;corte ;salao_servicos;227214
15339;11379546;corte ;salao_servicos;227214
15339;11379546;combo barba + corte de cabelo;salao_servicos;227215
15339;11379811;corte ;salao_servicos;227214
15339;11380359;água c/ gás lindoya 510 ml - ;salao_produtos;249413
15339;11380359;amendoim amendorato 30g - ;salao_produtos;253761
15339;11381555;barba completa;salao_servicos;164786
15716;11346456;corte masculino;salao_servicos;148196
15716;11348313;corte masculino;salao_servicos;148196
15716;11351104;corte masculino;salao_servicos;148196
15716;11353161;barba completa;salao_servicos;150736
15716;11353161;corte manutenção;salao_servicos;163873
15716;11353196;corte masculino;salao_servicos;148196
15716;11354075;corte masculino;salao_servicos;148196
15716;11354075;barba completa;salao_servicos;150736
15716;11355198;corte masculino;salao_servicos;148196
15716;11356299;corte masculino;salao_servicos;148196
15716;11357926;corte masculino;salao_servicos;148196
15716;11358623;corte masculino;salao_servicos;148196
15716;11359217;corte masculino;salao_servicos;148196
15716;11360427;corte masculino;salao_servicos;148196
15716;11360427;barba completa;salao_servicos;150736
15716;11360670;corte masculino;salao_servicos;148196
15716;11364008;corte masculino;salao_servicos;148196
15716;11364008;budweiser - ;salao_produtos;205403
15716;11366788;corte masculino;salao_servicos;148196
15716;11368799;corte masculino;salao_servicos;148196
15716;11368840;corte masculino;salao_servicos;148196
15716;11370251;corte masculino;salao_servicos;148196
15716;11374272;corte masculino;salao_servicos;148196
15716;11374272;cera texturizada style - ;salao_produtos;129156
15716;11374753;corte masculino;salao_servicos;148196
15716;11377455;corte masculino;salao_servicos;148196
15716;11380234;corte masculino;salao_servicos;148196
15716;11380737;corte masculino;salao_servicos;148196
15716;11385548;corte masculino;salao_servicos;148196
15716;11385548;budweiser - ;salao_produtos;205403
15740;11352613;barba completa;salao_servicos;149860
15740;11352908;corte à máquina;salao_servicos;148509
15740;11356248;corte infantil;salao_servicos;149852
15740;11356688;barba completa;salao_servicos;149860
15740;11357890;corte masculino;salao_servicos;148508
15740;11360355;cabelo e barba;salao_servicos;151309
15740;11360355;disfarce de grisalhos cabelo;salao_servicos;158889
15740;11365269;corte masculino;salao_servicos;148508
15740;11369373;cabelo e barba;salao_servicos;151309
15740;11369373;barba terapia;salao_servicos;152495
15740;11369373;pomada matte queens 100 gr - ;salao_produtos;527398
15740;11371454;cabelo e barba;salao_servicos;151309
15740;11371454;barba terapia;salao_servicos;152495
15740;11377523;corte masculino;salao_servicos;148508
15740;11380411;corte masculino;salao_servicos;148508
15740;11384020;cabelo e barba;salao_servicos;151309
15740;11389470;barba completa;salao_servicos;149860
15794;11350111;cabelo corte padrão;salao_servicos;150501
15794;11350318;cabelo corte padrão;salao_servicos;150501
15794;11351610;cabelo corte padrão;salao_servicos;150501
15794;11351610;gel bioextratos - ;salao_produtos;640397
15794;11351610;shampoo anticaspa - ;salao_produtos;640048
15794;11351610;gel bioextratos - ;salao_produtos;640397
15794;11351610;shampoo anticaspa - ;salao_produtos;640048
15794;11351987;cabelo corte padrão;salao_servicos;150501
15794;11351987;design de sobrancelha;salao_servicos;157915
15794;11354918;corte e barba;salao_servicos;150507
15794;11355631;corte e barba;salao_servicos;150507
15794;11355631;água tonica - ;salao_produtos;133900
15794;11355631;eisenbahn pilsen  - ;salao_produtos;587360
15794;11355759;design de sobrancelha;salao_servicos;157915
15794;11356069;cabelo corte padrão;salao_servicos;150501
15794;11356846;corte e barba;salao_servicos;150507
15794;11357793;cabelo corte padrão;salao_servicos;150501
15794;11357866;cabelo corte padrão;salao_servicos;150501
15794;11357976;corte e barba;salao_servicos;150507
15794;11358252;cabelo corte padrão;salao_servicos;150501
15794;11358252;botox capilar;salao_servicos;155351
15794;11358733;corte e barba;salao_servicos;150507
15794;11358733;água tonica - ;salao_produtos;133900
15794;11359250;cabelo corte padrão;salao_servicos;150501
15794;11359926;cabelo corte padrão;salao_servicos;150501
15794;11359942;cabelo corte padrão;salao_servicos;150501
15794;11359942;pulseira grossa lisa(tenorio) - ;salao_produtos;580950
15794;11360018;corte e barba;salao_servicos;150507
15794;11360018;água tonica - ;salao_produtos;133900
15794;11361060;corte e barba;salao_servicos;150507
15794;11361060;design de sobrancelha;salao_servicos;157915
15794;11362074;cabelo corte padrão;salao_servicos;150501
15794;11362074;corte infantil;salao_servicos;150505
15794;11362759;corte infantil;salao_servicos;150505
15794;11364570;cabelo corte padrão;salao_servicos;150501
15794;11366447;corte infantil;salao_servicos;150505
15794;11367863;cabelo corte padrão;salao_servicos;150501
15794;11369003;cabelo corte padrão;salao_servicos;150501
15794;11370070;cabelo corte padrão;salao_servicos;150501
15794;11370070;cabelo corte padrão;salao_servicos;150501
15794;11370183;corte infantil;salao_servicos;150505
15794;11370234;cabelo corte padrão;salao_servicos;150501
15794;11372409;coloração/ tonalização;salao_servicos;191773
15794;11372409;barba desenhada;salao_servicos;150504
15794;11373050;corte e barba;salao_servicos;150507
15794;11373050;balm virgou force 140ml - ;salao_produtos;579695
15794;11373050;água tonica - ;salao_produtos;133900
15794;11373268;corte e barba;salao_servicos;150507
15794;11373639;barba completa;salao_servicos;150503
15794;11373639;ref.schin. guarana - ;salao_produtos;613998
15794;11373639;grunhsbier apa - ;salao_produtos;614039
15794;11373639;água tonica - ;salao_produtos;133900
15794;11374980;cabelo corte padrão;salao_servicos;150501
15794;11375777;cabelo corte padrão;salao_servicos;150501
15794;11375829;barba desenhada;salao_servicos;150504
15794;11376318;corte e barba;salao_servicos;150507
15794;11377300;corte e barba;salao_servicos;150507
15794;11378126;barba completa;salao_servicos;150503
15794;11379095;corte infantil;salao_servicos;150505
15794;11379095;corte e barba;salao_servicos;150507
15794;11379095;água tonica - ;salao_produtos;133900
15794;11379095;água tonica - ;salao_produtos;133900
15794;11379368;corte infantil;salao_servicos;150505
15794;11379384;corte e barba;salao_servicos;150507
15794;11381159;cabelo corte padrão;salao_servicos;150501
15794;11381324;corte e barba;salao_servicos;150507
15794;11381606;cabelo corte padrão;salao_servicos;150501
15794;11381606;minixidil kirkland - ;salao_produtos;631702
15794;11382437;cabelo corte padrão;salao_servicos;150501
15794;11383912;corte e barba;salao_servicos;150507
15794;11384118;cabelo corte padrão;salao_servicos;150501
15794;11384248;barba desenhada;salao_servicos;150504
15794;11386027;cabelo corte padrão;salao_servicos;150501
15794;11387133;corte e barba;salao_servicos;150507
15794;11387133;botox capilar;salao_servicos;155351
15794;11387284;barba completa;salao_servicos;150503
15794;11387284;eisenbahn pale ale - ;salao_produtos;587395
15794;11387451;cabelo corte padrão;salao_servicos;150501
15794;11387571;corte infantil;salao_servicos;150505
15794;11387769;cabelo corte padrão;salao_servicos;150501
15794;11388679;corte e barba;salao_servicos;150507
15794;11388825;cabelo corte padrão;salao_servicos;150501
15794;11390230;corte e barba;salao_servicos;150507
15794;11390341;corte e barba;salao_servicos;150507
15794;11390346;cabelo corte padrão;salao_servicos;150501
15794;11390403;corte e barba;salao_servicos;150507
15794;11390403;design de sobrancelha;salao_servicos;157915
15806;11346172;corte maquina+tesoura;salao_servicos;154407
15806;11346264;sobrancelha simples;salao_servicos;154409
15806;11347805;corte maquina+tesoura;salao_servicos;154407
15806;11347805;hidratação;salao_servicos;188987
15806;11349559;corte maquina+tesoura;salao_servicos;154407
15806;11349559;barba;salao_servicos;154432
15806;11350584;corte maquina+tesoura;salao_servicos;154407
15806;11351725;petisco kikos - ;salao_produtos;194261
15806;11354749;corte maquina+tesoura;salao_servicos;154407
15806;11355063;pipokikos - ;salao_produtos;165776
15806;11357294;barba;salao_servicos;154432
15806;11360559;pulseira macho-club - ;salao_produtos;297519
15806;11364273;hidratação;salao_servicos;188987
15806;11365533;cerveja corona - ;salao_produtos;139153
15806;11365533;corte maquina+tesoura;salao_servicos;154407
15806;11367501;barba;salao_servicos;154432
15806;11368264;barba;salao_servicos;154432
15806;11368264;hidratação;salao_servicos;188987
15806;11369182;trident  - ;salao_produtos;156750
15806;11372895;corte infantil acima de 7 anos;salao_servicos;179815
15806;11372895;corte maquina+tesoura;salao_servicos;154407
15806;11372895;trident  - ;salao_produtos;156750
15806;11375275;corte só tesoura;salao_servicos;154406
15806;11377142;corte maquina+tesoura;salao_servicos;154407
15806;11378269;corte maquina+tesoura;salao_servicos;154407
15806;11378830;corte maquina+tesoura;salao_servicos;154407
15806;11380401;barba;salao_servicos;154432
15806;11381066;corte maquina+tesoura;salao_servicos;154407
15806;11381066;fanta laranja - ;salao_produtos;160173
15806;11382855;corte maquina+tesoura;salao_servicos;154407
15806;11382855;hidratação;salao_servicos;188987
15806;11382855;stella - ;salao_produtos;130671
15806;11384705;corte maquina+tesoura;salao_servicos;154407
15806;11384705;sobrancelha simples;salao_servicos;154409
15806;11385627;corte maquina+tesoura;salao_servicos;154407
15806;11386563;corte maquina+tesoura;salao_servicos;154407
15806;11386563;corte maquina+tesoura;salao_servicos;154407
15806;11387684;corte maquina+tesoura;salao_servicos;154407
15806;11387684;barba;salao_servicos;154432
15806;11387684;cajuina - ;salao_produtos;160188
15806;11387684;mentos chilet - ;salao_produtos;139148
